"","run_ind","exp_ind","experiment","dataset","seed","RMSE","ASSOC","RMSE_t","ASSOC_t","RMSE_t2","ASSOC_t2","RMSE_ADNI","ASSOC_ADNI","RMSE_UCL","ASSOC_UCL","RMSE_EPAD","ASSOC_EPAD","RMSE_ADNI_CN","ASSOC_ADNI_CN","RMSE_ADNI_MCI","ASSOC_ADNI_MCI","RMSE_ADNI_AD","ASSOC_ADNI_AD","exp_grp"
"138",138,5,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.06_nc_gpc","ukbb",4573,294.936201172205,0.45853089543153,308.136151743942,0.402122350084951,335.803590350179,0.450926483923414,341.447401240274,0.461161131772591,320.345694689796,-0.0141830361259103,330.159779460085,0.440691836074236,350.814825413007,0.43655881351845,326.417791153468,0.520517065819164,370.700992349824,0.472724376025243,10
"139",139,5,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.06_nc_gpc","ukbb",4574,295.783398166822,0.457015974035355,307.971950267514,0.399380374160845,333.376043912923,0.460622042232052,340.000074575387,0.464278353843982,318.156403213343,0.0298573559239333,326.752013250459,0.456965730620122,341.937560365182,0.453589188076159,326.576184652447,0.523925942998069,376.890339213171,0.477561809694847,10
"140",140,5,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.06_nc_gpc","ukbb",4575,296.273358554052,0.45288513753552,307.046239631962,0.406101430167163,334.675347834579,0.449462788756848,342.597942267318,0.44265267847332,318.649904612744,-0.00544192626781623,326.752753401841,0.456272899040376,344.794996652074,0.406608172625536,326.251795046024,0.516227753672246,387.131025049076,0.44830693178702,10
"141",141,5,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.06_nc_gpc","ukbb",4576,294.556077383912,0.460266076116368,309.873456677393,0.390823530466264,333.321149045877,0.462597922772268,338.629054019997,0.471819092409206,319.408127161008,-0.00916798246904185,328.013244071756,0.453376753135331,348.112970194559,0.410263848266947,323.041314477023,0.537002989014451,369.243671485638,0.497044324642694,10
"142",142,5,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.06_nc_gpc","ukbb",4577,295.657976752806,0.454651542653193,307.828821351831,0.403736476979039,334.774432020329,0.452057415288024,340.557995998588,0.461341232628597,319.276639074074,-0.0359974664857822,328.99086804207,0.44277359794745,343.695103323526,0.440441319467359,324.829947760716,0.532781477472032,381.900958769038,0.443328447723068,10
"143",143,5,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.06_nc_gpc","ukbb",4578,294.940114146627,0.46353352393958,307.535244022776,0.400634962195325,334.313783035929,0.458945333715391,338.875808982937,0.473738867039638,322.582160799541,-0.0505930683933624,329.751757088921,0.444151800391143,347.182019624699,0.439934917105699,322.614168668381,0.544098470027727,373.324304939844,0.474556288817555,10
"144",144,5,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.06_nc_gpc","ukbb",4579,297.136622350207,0.466885876400324,307.330713061838,0.387798442846708,334.352795926817,0.46611220365644,339.069736194512,0.482101020889886,321.228293816028,-0.0112056263430554,329.635855659123,0.450123386422994,345.058638625526,0.433680856406701,328.728418478695,0.525649980618204,360.478084784048,0.497150554617147,10
"145",145,5,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.06_nc_gpc","ukbb",4580,296.914510718048,0.455693165648249,307.249838190888,0.398276242770924,336.497627717391,0.44864295526355,343.28821096008,0.45564879672834,317.731784052259,0.0240096930502926,329.707044474701,0.44163711379876,354.794644645592,0.410989137603076,327.195774190498,0.528748679527445,371.974588259476,0.479844401046698,10
"146",146,5,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.06_nc_gpc","ukbb",4581,295.108471498536,0.459535096694047,308.474522491787,0.397885264608579,332.665958559868,0.466214405015665,338.652300999251,0.47286280906236,321.163692185148,-0.0402628327123333,326.679616120485,0.459566000968971,347.888384869476,0.426286338204346,324.048078792794,0.532159503595706,366.900267565852,0.507918422535016,10
"147",147,5,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.06_nc_gpc","ukbb",4582,296.965201644453,0.450898675181752,307.44672791267,0.401609914321398,333.238305456231,0.468272453273013,339.77209582102,0.472170880173921,318.105773075219,0.0180866761970502,326.704515091442,0.464374026372104,349.750233711304,0.449838982741086,325.301485381071,0.529034479203595,366.400044687415,0.48833396550137,10
"148",148,5,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.06_nc_gpc","ukbb",4583,297.706323534692,0.45902608494676,307.01766046483,0.39165924073096,332.992171778343,0.462059268273389,340.249926771984,0.462895103003057,322.920925367845,-0.0442959809221641,325.734416784702,0.461223433543722,350.582797217422,0.441642343109615,322.298888279699,0.538747845551463,376.05475893764,0.466236765806418,10
"149",149,5,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.06_nc_gpc","ukbb",4584,296.69542023653,0.458083105435983,306.581218635859,0.401080574018394,332.681216326987,0.466800271116743,338.950665113784,0.473740105323638,315.224627819504,0.0373380875637421,326.411767540191,0.459860436909848,349.651831363114,0.426065980556301,321.55521213195,0.548836378872151,372.598101129067,0.473363946881526,10
"150",150,5,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.06_nc_gpc","ukbb",4585,296.317476598033,0.463086960740769,307.317267885422,0.394179159369847,334.818021669406,0.454617056138964,341.72803145132,0.45984106292671,319.650177603988,-0.0189308439408073,327.908011887491,0.449393049351219,347.221539470302,0.438886476907306,329.496408065268,0.509532449436805,369.460111431398,0.486803350590538,10
"151",151,5,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.06_nc_gpc","ukbb",4586,297.173306149445,0.458247627783122,306.716896398808,0.398485593999454,333.661479386965,0.46366530955794,341.139697726374,0.4651025983343,317.98768090156,0.0281115410222797,326.183261047555,0.462228020781581,351.885347637879,0.431416485323417,325.344058857605,0.530926519685052,370.250134090907,0.493764505698102,10
"152",152,5,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.06_nc_gpc","ukbb",4587,298.671300423446,0.451758039478457,304.542420320587,0.407449543857286,331.709738976344,0.466659123864775,338.38840721897,0.468111813616034,319.342236523477,-0.0175045961278631,325.031070733718,0.465206434113516,338.711173040757,0.463275095290413,325.05766681311,0.526468078950573,377.579582697642,0.486832067227837,10
"153",153,5,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.06_nc_gpc","ukbb",4588,296.661683203176,0.462420590164567,306.711376997447,0.396886681584711,333.473489801328,0.465078157125961,339.827471905726,0.473833016639302,317.127350930042,0.0175289466164983,327.11950769693,0.45632329761262,348.370908735275,0.427588554562974,326.922164229197,0.52567340179412,364.382789589927,0.493378151871637,10
"154",154,5,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.06_nc_gpc","ukbb",4589,294.817506908971,0.461482942362003,308.485621440878,0.398446490967116,333.712979973252,0.454298472625357,339.810575729251,0.462903894348994,319.071528156021,-0.0175967257312606,327.615384217254,0.445693050901719,345.364697188754,0.430189102512482,324.803992043188,0.527308162985478,375.271796122723,0.475366141719968,10
"155",155,5,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.06_nc_gpc","ukbb",4590,297.940110112116,0.457959942554296,305.91768763084,0.397593555460429,332.987722240557,0.457548530651314,336.27001146571,0.474892554007445,322.428881328342,-0.0357341024418508,329.705433015404,0.440204507295184,338.834661971325,0.40883311541031,320.982036738669,0.542807457278154,377.276322292955,0.478838220402878,10
"156",156,6,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.05_nc_gpc","ukbb",4560,297.397331147023,0.457862208397674,307.631657854159,0.392193153466117,335.7814941625,0.454796906539737,345.69037196975,0.441951811869263,317.773852672083,0.0273853412184025,325.872616355249,0.467642001210211,352.639340080846,0.433734646837343,332.299525666637,0.501358056425609,374.343000494542,0.492358301423501,10
"157",157,6,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.05_nc_gpc","ukbb",4561,299.729100036474,0.4422122988888,304.575757542137,0.410042967215975,333.349104365384,0.453673857446741,342.094672631745,0.444329173184492,315.961153403144,0.0288824926767325,324.603536099023,0.463018541708989,340.036742242687,0.408732550063642,329.088264976278,0.503716904552963,384.167721378699,0.441770629023,10
"158",158,6,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.05_nc_gpc","ukbb",4562,296.535256366835,0.458708550460372,307.979063907619,0.393031360500481,333.648813408722,0.459725019624659,342.42901908919,0.453751885799037,308.771438804082,0.160737074176606,324.868607728255,0.46569815345028,345.376738560297,0.439518863129401,329.060390011792,0.510942943274492,377.557390669533,0.461568189890525,10
"159",159,6,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.05_nc_gpc","ukbb",4563,296.927878194881,0.455859298069345,307.323110401743,0.397938755419953,335.034051586353,0.460993877327074,342.718285977319,0.462645360725842,325.075327947572,-0.0622470146165772,327.349817195388,0.459342393928305,348.814805570527,0.448389743683609,331.413124840009,0.511394624501819,366.773374628875,0.486317333549808,10
"160",160,6,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.05_nc_gpc","ukbb",4564,298.411641433551,0.459671198703238,307.028924968077,0.386850827665347,335.17174550092,0.453823308041557,343.977585282065,0.443703796508806,320.774304168005,0.0138169072601129,326.365905719776,0.463942819574309,344.684762726434,0.441288528288931,329.740574762414,0.506055869809394,385.110786875464,0.4347289409976,10
"161",161,6,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.05_nc_gpc","ukbb",4565,298.020007089744,0.452016652821548,307.285422535467,0.396176695580388,333.12773675107,0.459658187816212,340.402982766919,0.462086922503277,312.845180140353,0.0900634744835546,325.85249073522,0.457229453129146,345.036528085427,0.447534539769831,325.604839066807,0.522840501414675,376.781540260786,0.460617870335687,10
"162",162,6,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.05_nc_gpc","ukbb",4566,296.326707380115,0.454452622850026,307.737523897272,0.400382803456648,333.337619928403,0.461621214572916,339.709104726163,0.466117332594498,321.592628043729,-0.0448141736887951,326.966135130644,0.457125096551333,339.817977982687,0.446863115890979,327.919028693507,0.517465681556906,374.950999841052,0.471148977821402,10
"163",163,6,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.05_nc_gpc","ukbb",4567,296.437184951886,0.460662764763779,307.622926916888,0.393814598097288,335.46916533604,0.457591429376998,345.160624714753,0.446573123127162,313.459200548797,0.0696550714263871,325.777705957328,0.468609735626833,353.791201344684,0.423169037789013,329.413955280172,0.519084707309867,377.687239079506,0.458245163266254,10
"164",164,6,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.05_nc_gpc","ukbb",4568,296.269122192289,0.454595625388989,307.708055039173,0.400159105140405,331.426389035607,0.470416362675554,340.080150210821,0.464910592417738,312.940697448056,0.0863288603166018,322.772627860392,0.475922132933371,343.677362673277,0.425067645087032,326.061155246507,0.529403117315243,375.961110041222,0.475970703564024,10
"165",165,6,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.05_nc_gpc","ukbb",4569,296.338852106421,0.458196597822276,308.390113200658,0.391492262866942,331.678758406888,0.469533621396933,339.850187544603,0.46618564453639,321.106252448303,-0.0567438508185146,323.507329269173,0.472881598257475,346.0453466384,0.427115054829338,324.695764650942,0.531459741268081,374.67988133877,0.471392559358547,10
"166",166,6,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.05_nc_gpc","ukbb",4570,297.149326136816,0.450104284909532,306.879427825862,0.404233629533585,336.156710656888,0.448361767758632,342.54512961701,0.453092013922119,316.912610440548,0.0610485065846836,329.768291696767,0.443631521595145,350.318743141104,0.425222368388293,328.827522107751,0.510513140345987,370.738041358865,0.498645775449533,10
"167",167,6,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.05_nc_gpc","ukbb",4571,297.602190003607,0.456804646807845,307.083392516661,0.394919856523045,334.133402280726,0.462288644748023,344.065591581379,0.449795397331593,320.796320266948,-0.0269837427864007,324.201212980073,0.474781892164454,347.975925116873,0.439966408669839,329.84102858085,0.511014097088974,380.044461131061,0.420778918115454,10
"168",168,6,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.05_nc_gpc","ukbb",4572,298.701746861393,0.45430893745903,305.782678286003,0.397164749261946,330.755158596019,0.470433725792175,335.120948366062,0.484606217736318,320.285600444724,-0.036844466024448,326.389368825977,0.456261233848032,336.361864515322,0.446793063139348,322.798057449074,0.537384060572633,370.014215234854,0.509120463172938,10
"169",169,6,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.05_nc_gpc","ukbb",4573,295.562801283672,0.454844353666054,308.489252235418,0.399952226982852,334.417266195119,0.45907252700866,340.801523102266,0.46636509648397,319.395872828093,0.00866721511397119,328.033009287972,0.45177995753335,347.682338120496,0.444662999341862,328.030369825641,0.518660226985987,367.76722042719,0.490983511121769,10
"170",170,6,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.05_nc_gpc","ukbb",4574,295.983509110113,0.455861631802917,308.671764905487,0.395002024130453,334.472690245354,0.454462019372687,342.703443878897,0.452264940138426,318.045502599028,0.0430782070885471,326.241936611811,0.456659098606949,343.2353970133,0.454168147108873,329.887164856977,0.510825761890369,380.165781732595,0.454777047271245,10
"171",171,6,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.05_nc_gpc","ukbb",4575,296.522933541991,0.451364753200961,307.58836346894,0.402767424985162,334.796586590088,0.450726889618404,343.428316797676,0.441693162596205,321.070463678813,-0.0454993709722906,326.164856382501,0.459760616640604,344.110579366202,0.415857645901456,329.482358153088,0.504841205903641,383.793577372283,0.468968864979764,10
"172",172,6,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.05_nc_gpc","ukbb",4576,295.296799664063,0.455915005806914,309.757135207444,0.391521982176712,333.734234196468,0.462942719608177,341.805832127094,0.458756003792651,316.084483541228,0.0487536140137741,325.662636265843,0.467129435423702,346.993304014656,0.40839376487833,330.808822461106,0.505452057556088,366.485316353244,0.506667671739187,10
"173",173,6,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.05_nc_gpc","ukbb",4577,295.910253652956,0.453143468969129,307.910981805868,0.403146047025783,334.833750508802,0.454767129703066,342.382438393655,0.457865369787129,314.689967640214,0.0526667314862381,327.285062623948,0.451668889619004,348.868670733889,0.419377955787119,327.80408508639,0.524566080910711,375.142508683716,0.467884875162995,10
"174",174,6,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.05_nc_gpc","ukbb",4578,295.648601804702,0.45939064543255,308.737441557531,0.393509621982966,333.854275507653,0.460618064339599,339.443596041864,0.469862904938327,322.952591352744,-0.0401792565120557,328.264954973441,0.451373223740872,344.098043300916,0.433578793780252,326.143254185715,0.527853349750698,371.585772509545,0.480781968801994,10
"175",175,6,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.05_nc_gpc","ukbb",4579,296.729743245726,0.469221728789944,307.974571882412,0.383770084760638,333.976475514036,0.466964289290555,340.357942079872,0.476242364552979,318.148905001254,0.0442660162089241,327.595008948199,0.457686214028131,345.138092618401,0.438845142149706,331.536908421207,0.512550262673078,359.331828452002,0.501829371250674,10
"176",176,6,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.05_nc_gpc","ukbb",4580,297.107046972552,0.454577615598653,307.059924612369,0.399239206438484,336.030607680732,0.449250969871513,343.583394900228,0.45272401930591,321.911134967066,-0.038403071985574,328.477820461236,0.445777920437115,350.580373971982,0.435799339634205,329.202431955431,0.519328955159024,374.954687567909,0.487768693940618,10
"177",177,6,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.05_nc_gpc","ukbb",4581,295.506942932918,0.45718530976196,308.838568971568,0.395796441308428,331.035187781779,0.473829408626214,337.711095418852,0.477513328440872,319.861148713427,0.00124578147617681,324.359280144705,0.470145488811556,343.634450182069,0.439796424316792,325.904200685865,0.523550290182791,363.486192861835,0.516722389088297,10
"178",178,6,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.05_nc_gpc","ukbb",4582,296.735171125348,0.452288002650889,308.183236025373,0.396913176699613,334.46168050013,0.460981862107549,342.792519415221,0.4577435809824,317.296101620568,0.0305802399037855,326.130841585039,0.464220143232697,350.045598492222,0.448387521666015,329.835707479311,0.51142022693877,369.679561771642,0.488978383006435,10
"179",179,6,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.05_nc_gpc","ukbb",4583,297.370370424051,0.46099091900457,307.781641964794,0.386924473158861,332.476211658318,0.46409670495088,342.251950587342,0.451433737461941,319.874658560433,0.00556844950638114,322.700472729295,0.47675967243982,349.927613043159,0.444544132867347,324.026259045279,0.531322786343497,383.159026553977,0.44441195558238,10
"180",180,6,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.05_nc_gpc","ukbb",4584,297.095163149918,0.455738022298352,307.583506698948,0.394837001084493,333.590966048172,0.460478553971439,341.456914074124,0.459734246340118,312.708269820369,0.0765187585890332,325.725018022221,0.461222861602759,350.073314687708,0.421530902803658,325.393916896433,0.528654319255592,374.863066969123,0.458422013030714,10
"181",181,6,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.05_nc_gpc","ukbb",4585,297.115357534917,0.45845826613748,307.616948108636,0.392221090244048,332.53562981382,0.464330816007919,339.742867456233,0.467923561152244,320.453828755677,-0.00828686253564707,325.328392171408,0.460738070863594,344.626804971789,0.433012770702428,328.92705201436,0.510863196183789,364.394947251164,0.515952107499002,10
"182",182,6,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.05_nc_gpc","ukbb",4586,297.569765916374,0.455932590236767,307.240045345186,0.395404075181249,333.12662958286,0.46578365616972,340.984227366218,0.463990890948236,319.615326369027,-0.00355535968429197,325.269031799502,0.467576421391204,347.405903505867,0.442316044298076,326.255797854801,0.528474351286409,374.261366075739,0.486106913219879,10
"183",183,6,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.05_nc_gpc","ukbb",4587,299.200661934487,0.448593024496345,304.917060648696,0.405353705266458,330.189457805109,0.476926555751664,337.977902671729,0.473870249167079,318.271631692785,0.00907258034885776,322.40101293849,0.479982862336248,336.903536996179,0.465710895961458,328.374404907412,0.51397634989096,368.905786398017,0.514012565281513,10
"184",184,6,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.05_nc_gpc","ukbb",4588,297.657182974054,0.456641787192897,307.222316365818,0.393561377008233,333.180953369285,0.467284685747257,340.232778830357,0.471665072876712,314.946794561077,0.0572792958990203,326.129127908212,0.462904298617802,344.005954263091,0.4463735814254,329.881387223119,0.513667480803516,365.389307434361,0.496714282386608,10
"185",185,6,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.05_nc_gpc","ukbb",4589,295.265914540186,0.458863030986682,308.760873291594,0.396200259837488,332.494858410867,0.462938237530471,339.008381659069,0.471226811822111,316.858552651434,0.0138829114948659,325.981335162665,0.454649663238831,342.41926756775,0.448491288728154,326.286209466198,0.529224103632214,371.543880046435,0.501208124279953,10
"186",186,6,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.05_nc_gpc","ukbb",4590,298.687004392271,0.453564369525162,305.810431678216,0.398233317529237,333.548439866683,0.450378339442954,339.606633290796,0.453410650314224,321.766896878986,-0.0232517332150322,327.490246442569,0.447346028571685,338.279798080338,0.407209610277789,325.590641206781,0.516569445229626,383.285411113403,0.472014142816576,10
"187",187,7,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.04_nc_gpc","ukbb",4560,298.1778847348,0.45328902956874,307.349829572209,0.39282058008745,334.567491216303,0.458551703654378,343.090194825669,0.452838601763902,319.977735607177,0.00976658271341391,326.044787606938,0.464264805544855,347.291482982895,0.489254443282465,328.526082542344,0.513438901082977,379.537834529687,0.450164923413836,10
"188",188,7,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.04_nc_gpc","ukbb",4561,299.471281139885,0.443780757207186,305.760762395722,0.402774143841035,331.198938457584,0.470428284726148,338.937310912196,0.466676218075522,320.17042687196,-0.0405501140982902,323.460566002972,0.474180351376773,337.11082626831,0.476241372732554,326.511927843438,0.515922324507522,379.015504225007,0.437560615217535,10
"189",189,7,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.04_nc_gpc","ukbb",4562,296.556792921985,0.458605614957854,309.196553109283,0.385796488620964,332.218960304925,0.469307773741294,340.000292055326,0.469828198724961,314.323521727734,0.0774449643479351,324.437628554524,0.468787348757627,342.878686856064,0.474138280549079,327.769299994873,0.518620803191104,372.018958367812,0.460129715065215,10
"190",190,7,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.04_nc_gpc","ukbb",4563,297.758692375987,0.450937730291166,308.622718924085,0.389739464987433,336.922999847885,0.452813298155671,345.038757587814,0.453487788348311,327.811739206722,-0.172496554260883,328.807242107955,0.452138807963032,350.728937464803,0.453241051501053,333.758849755996,0.500054626368839,369.711813738593,0.469717257540906,10
"191",191,7,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.04_nc_gpc","ukbb",4564,298.886385922027,0.456910417462641,306.663821590825,0.389634504577923,334.184689998499,0.461673078510782,342.992649671374,0.454502572000861,321.9727409719,-0.0146369962059863,325.376730325624,0.468843585020702,345.830865811214,0.464991400634867,329.751763324482,0.509840956027519,377.943606189736,0.429269241487913,10
"192",192,7,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.04_nc_gpc","ukbb",4565,297.673133067429,0.454078111779156,308.146153530724,0.390557801403546,332.684185207675,0.460589610076839,341.167389404842,0.4568846804409,322.748671963686,-0.0734604843161189,324.200981010508,0.464294539712777,339.137536511882,0.466101763303282,328.264866379483,0.511658748600133,382.902056102564,0.423314481432133,10
"193",193,7,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.04_nc_gpc","ukbb",4566,296.632683439764,0.452642238132222,308.292052848373,0.396449645610878,332.600625614406,0.467335941005581,339.241495033345,0.469755940396584,323.025463173204,-0.0850449311506527,325.959756195467,0.464915941614579,340.282400456943,0.48524741297498,326.656479041641,0.520325243918109,375.218981392897,0.465572565799477,10
"194",194,7,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.04_nc_gpc","ukbb",4567,296.573076475772,0.459825978411168,308.672163952793,0.387489473754304,333.992855283791,0.465857546665688,343.539851640098,0.45882963331372,317.610125443155,-0.01993053284205,324.445858927484,0.472885460017656,348.433594192092,0.473238544484667,331.218401355149,0.510473700913213,372.531710177667,0.458686258438106,10
"195",195,7,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.04_nc_gpc","ukbb",4568,297.256723760286,0.448659578639875,308.036684642358,0.397816067469022,332.78921252226,0.465016410991436,340.672144427273,0.461923158168571,315.821497519003,0.0401690373379554,324.906280617246,0.4681096638143,340.099926816719,0.471936118199776,328.601333385146,0.511774107326986,377.794566009683,0.441492310153336,10
"196",196,7,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.04_nc_gpc","ukbb",4569,296.771068669441,0.455610007378006,308.99176274459,0.388250012176657,332.691884143334,0.464166087225374,340.210321814392,0.464479575708707,324.230615734112,-0.0844000451474326,325.173446472277,0.46385259874204,336.373890491468,0.490318169166647,330.370682690815,0.504962033074203,376.229579391487,0.45824100041338,10
"197",197,7,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.04_nc_gpc","ukbb",4570,297.357286862452,0.448910668026337,307.87759252232,0.398148428094697,335.556916719734,0.450510983361624,342.872229879257,0.449079483592705,320.92666898254,-0.000770423017638922,328.241603560211,0.451942483130542,346.9220187778,0.452502592086669,328.050764619878,0.510323548479514,380.277812584184,0.443619927168161,10
"198",198,7,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.04_nc_gpc","ukbb",4571,297.942628954524,0.454821392722205,307.815103243145,0.390055367417457,332.944666363639,0.470122389853761,342.851885199319,0.459327394421249,323.747915558393,-0.0710326387099389,323.037447527959,0.480917385286272,347.471792506841,0.475763874824823,327.928734857996,0.523782891353104,379.619636418363,0.416772741694683,10
"199",199,7,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.04_nc_gpc","ukbb",4572,299.271053762997,0.450919199663367,306.326525794847,0.393850808598559,331.121961971166,0.466881207739112,337.434954751387,0.470668900670516,322.45622788163,-0.0817782524349766,324.808969190945,0.463093514807708,335.903220523626,0.468101622329148,322.835398452237,0.533497270831171,382.998084210893,0.449215836358157,10
"200",200,7,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.04_nc_gpc","ukbb",4573,296.913805797358,0.446722099927286,308.86177546663,0.3976772508567,334.668604091984,0.456686826198317,343.400254053227,0.45104016956765,323.37740902853,-0.0683264658837291,325.936954130741,0.462333482828984,345.522279736065,0.469682619185789,330.203191643961,0.505531131995976,379.3857993522,0.44703877693903,10
"201",201,7,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.04_nc_gpc","ukbb",4574,298.175798694924,0.442753957946603,307.391970734902,0.402593443813917,334.131182357499,0.460839323541804,342.611858324445,0.456180992441306,319.078510232975,0.021422373386868,325.650506390553,0.465497654642303,344.372201654681,0.457077925529073,330.408747600449,0.508269402944556,376.380792692927,0.446362096147867,10
"202",202,7,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.04_nc_gpc","ukbb",4575,296.882837503046,0.449239382819017,308.026761798373,0.399732241684665,335.048151045154,0.45076447459907,341.716648468931,0.454794589630182,323.734466447089,-0.0805458573805396,328.379653621377,0.446734359567957,341.911655663472,0.475816374924096,328.042646669332,0.513114377762477,382.087059427004,0.447634279913412,10
"203",203,7,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.04_nc_gpc","ukbb",4576,295.97140012629,0.451892010825397,309.416949317817,0.393907866854622,335.240512793631,0.455461132520415,344.208174023197,0.449049157960723,319.667803880752,-0.0381983620344295,326.272851564065,0.461873107080107,346.63526011406,0.464454260161063,332.739548981157,0.496240457256422,374.817894976341,0.46090785456103,10
"204",204,7,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.04_nc_gpc","ukbb",4577,295.606894977058,0.454937424055383,309.231263153371,0.394884249895488,334.295952485538,0.454935418001429,339.593694722433,0.468361208479432,318.788041555584,-0.00916017298395426,328.998210248643,0.441509627523426,344.321157180483,0.462970477110688,324.760388568505,0.529467826798968,375.91154362158,0.447372592220869,10
"205",205,7,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_1e.04_nc_gpc","ukbb",4578,296.456117780235,0.454641853619076,308.19799242791,0.396571832009459,333.927187759847,0.465732140048863,340.859820806784,0.469283709266911,327.527170400033,-0.125583052984774,326.99455471291,0.462180570830815,346.674256710787,0.472223449492855,327.253828421909,0.524784261078878,371.971982555419,0.456181295297817,10
