"","models compared","table","eval_col","test_category","num_visits","Effect Size","LMM P-value","no-shift vs shift","shift-time vs no-shift-time","Effect Size No-Extreme","LMM P-value No-Extreme","no-shift vs shift No-Extreme","shift-time vs no-shift-time No-Extreme"
"1","model 17 vs 1","adni","","MMSE","6.28609625668449","0.0814726063697954","0.00019016820229904","8.88e-04","1.78e-04","0.12642905418181","0.000711086792371934","1.83e-03","6.42e-04"
"2","model 17 vs 1","adni","","CDRSB","6.33689839572193","-0.0356910991571912","0.000700478423558735","3.13e-03","6.85e-04","-0.053370166082213","0.00214665877973932","5.88e-03","2.05e-03"
"3","model 17 vs 1","adni","","EcogSPTotal","5.26884779516358","-0.00150290548900581","0.0373218411412685","6.83e-02","3.74e-02","-0.00178373219990544","0.114791461569257","1.03e-01","1.14e-01"
"4","model 17 vs 1","adni","","ADAS13","6.03059805285118","-0.384301323560359","0.00398165067898455","1.36e-02","3.82e-03","-0.553734282291113","0.0174656010251098","7.73e-03","1.7e-02"
"5","model 17 vs 1","adni","","MOCA","5.16901408450704","0.0814890463904135","0.00100621184521368","9.55e-04","8.95e-04","0.0802781996943496","0.0351321740900323","5.84e-04","3.41e-02"
"6","model 17 vs 1","adni","","GDTOTAL","6.2379679144385","-0.00543687937891668","0.129093489233918","2.74e-01","1.29e-01","-0.00359110403027808","0.522509884842572","2.42e-01","5.22e-01"
"7","model 17 vs 1","adni","","PTAU","2.27710843373494","0.508489774574924","0.0208919507194506","1.02e-02","2.01e-02","0.628547839840578","0.0725161590781316","1.02e-01","7.38e-02"
"8","model 17 vs 1","adni","","TAU","2.27710843373494","28.7661404519335","0.0759773399336857","2.25e-02","7.49e-02","33.7418774960421","0.176429684888469","1.6e-01","1.79e-01"
"9","model 17 vs 1","adni","","ABETA","2.27710843373494","-232.645254862159","0.338800726499728","2.9e-01","3.39e-01","164.157001968874","0.664538913018531","8.89e-01","6.66e-01"
"10","model 17 vs 1","adni","","COMBINED PVALUES","0","8","0","0","5.60241638715815e-10","8","0","0","1.86208759456434e-05"
"11","model 17 vs 1","adni","_memory","EcogSPMem","5.26241134751773","-0.00166045513930309","0.0653664007579285","8.87e-02","6.5e-02","-0.00167918897606596","0.222069932572895","1.26e-01","2.21e-01"
"12","model 17 vs 1","adni","_memory","MMSE_RECALL","5.60026737967914","-0.00520131869377147","0.0104861551161631","5.77e-03","1.02e-02","-0.00612410037326151","0.0598551814573584","1.71e-02","6.01e-02"
"13","model 17 vs 1","adni","_memory","ADAS_MEMORY","6.06805555555556","-0.0711242777697216","0.0540238026979479","5.73e-02","5.33e-02","-0.0761607902408322","0.225301177048064","3.11e-02","2.24e-01"
"14","model 17 vs 1","adni","_memory","MOCA_MEMORY","5.13411078717201","0.0404346663915317","0.10006836538471","2.01e-01","9.88e-02","0.0455597425579919","0.192051203556797","9.76e-02","1.91e-01"
"15","model 17 vs 1","adni","_memory","CDMEMORY","6.39839572192513","-0.00103511488881285","0.00334157635124321","8.56e-03","3.17e-03","-0.00150310491031094","0.00529818916275083","7.29e-03","5.03e-03"
"16","model 17 vs 1","adni","_memory","COMBINED PVALUES","0","5","0","0","1.15417072769249e-05","5","0","0","0.00174973683783405"
"17","model 17 vs 1","adni","_language","EcogSPLang","5.25957446808511","-0.00178681863012794","0.00838572405092912","2.8e-02","8.16e-03","-0.00198093588890952","0.0634383923712232","7.46e-02","6.24e-02"
"18","model 17 vs 1","adni","_language","MMSE_LANGUAGE","6.28208556149733","-0.00423413049396457","0.00155445558462036","2.45e-03","1.44e-03","-0.00474122262855003","0.0375931629679084","3.49e-02","3.66e-02"
"19","model 17 vs 1","adni","_language","ADAS_LANGUAGE","6.08472222222222","-0.00981506741449083","0.00657953784936447","2.12e-02","6.07e-03","-0.0213325057956234","0.00183375279955061","2.98e-03","1.58e-03"
"20","model 17 vs 1","adni","_language","MOCA_LANGUAGE","5.1688500727802","0.00870983758687054","0.741944991875414","3.38e-01","7.44e-01","0.0316388732101419","0.412031716010554","4.21e-01","4.11e-01"
"21","model 17 vs 1","adni","_language","COMBINED PVALUES","0","4","0","0","0.000148942303946716","4","0","0","0.000573768490081669"
"22","model 17 vs 1","adni","_orientation","MMSE_ORIENTATION","6.28609625668449","-0.0184749245793051","0.000118753787975963","4.99e-04","1.03e-04","-0.0203765734780747","0.00957294543777721","6.9e-03","9.11e-03"
"23","model 17 vs 1","adni","_orientation","ADAS_ORIENTATION","6.07361111111111","-0.00662735892798386","0.00631220275049968","2.02e-02","5.95e-03","-0.00965936810419974","0.0148419301952447","2.01e-02","1.42e-02"
"24","model 17 vs 1","adni","_orientation","MOCA_ORIENTATION","5.1734693877551","0.00624856153320899","0.000904417541767579","3.57e-03","8.13e-04","0.00691785803306681","0.0203064525953826","5.24e-02","1.95e-02"
"25","model 17 vs 1","adni","_orientation","CDORIENT","6.39839572192513","-0.000980873726356563","0.00471856898758929","1.26e-02","4.51e-03","-0.00116252569968447","0.0324832810556174","2.81e-02","3.16e-02"
"26","model 17 vs 1","adni","_orientation","COMBINED PVALUES","0","4","0","0","1.02013638657967e-09","4","0","0","1.13061128740921e-05"
"27","model 17 vs 1","adni","_visuospatial","EcogSPVisspat","5.20454545454545","-0.00118461891015501","0.100945275234186","1.91e-02","1.02e-01","-0.0014715025670326","0.20053326745172","9.29e-02","2e-01"
"28","model 17 vs 1","adni","_visuospatial","ADAS_VISUOSPATIAL","6.07638888888889","-0.000803351208721914","0.0768404665929668","1.58e-01","7.57e-02","-0.000849242683106957","0.281323178166166","4.17e-02","2.8e-01"
"29","model 17 vs 1","adni","_visuospatial","MOCA_VISUOSPATIAL","5.17030567685589","0.00111036244254036","0.445925059873486","3.67e-03","4.45e-01","0.00265951688652571","0.226132798729017","1.84e-02","2.25e-01"
"30","model 17 vs 1","adni","_visuospatial","COMBINED PVALUES","0","3","0","0","0.0503477712436404","3","0","0","0.104095913339212"
"31","model 17 vs 1","adni","_execfunc","EcogSPEF","5.03230543318649","-0.00183385371014352","0.0259313238703376","2.19e-02","2.56e-02","-0.00163719128742564","0.209580938692939","8.12e-02","2.08e-01"
"32","model 17 vs 1","adni","_execfunc","MMSE_ATTCALC","5.59893048128342","-0.00419732945953657","0.121834857098946","9.8e-02","1.21e-01","-0.0150914697882238","0.00141028811525027","4.75e-04","1.25e-03"
"33","model 17 vs 1","adni","_execfunc","MOCA_EF","5.16544655929722","0.0363910711361585","0.00258203187465447","3.25e-03","2.13e-03","0.0227646694662007","0.193375335647144","9.12e-02","1.9e-01"
"34","model 17 vs 1","adni","_execfunc","CDJUDGE","6.39839572192513","-0.000689014200511438","0.0315506452654283","6.87e-02","3.13e-02","-0.000987629180867927","0.0491683272984805","1.07e-02","4.84e-02"
"35","model 17 vs 1","adni","_execfunc","COMBINED PVALUES","0","4","0","0","4.4268738016901e-05","4","0","0","0.000717309938035556"
"36","model 17 vs 1","epad","","mmse_total","2.40766550522648","-0.000312314723829033","0.956210424975326","2.93e-01","9.56e-01","-0.00103052832758016","0.906832761104585","8.12e-01","9.07e-01"
"37","model 17 vs 1","epad","","cdr_sum_of_box","3.05398288347597","-0.00151484318620892","0.0293350301957859","8.06e-02","2.88e-02","-0.000848196123785476","0.432448397114732","7.19e-01","4.32e-01"
"38","model 17 vs 1","epad","","rbans_total_scale","3.05540897097625","0.00894520541803899","0.980256652154074","9.88e-01","9.8e-01","-0.248381494426387","0.674926305466893","7.3e-01","6.75e-01"
"39","model 17 vs 1","epad","","flanker_score","2.55206847360913","-0.00128616172283102","0.23295721582172","4.97e-01","2.37e-01","0.000161027691914335","0.919097764828649","9.72e-01","9.19e-01"
"40","model 17 vs 1","epad","","dotcount_total","2.66502463054187","0.0472755990589943","0.477695895569199","2.92e-01","4.78e-01","0.127213325963072","0.276705000238491","2.19e-01","2.76e-01"
"41","model 17 vs 1","epad","","fav_delay_total_correct","2.58436724565757","-0.045694748047466","0.657745848895955","7.4e-01","6.58e-01","-0.0663368578116315","0.691724380596432","5.04e-01","6.93e-01"
"42","model 17 vs 1","epad","","fav_learn_r2_correct","2.58488228004957","-0.0104370001591991","0.468233618362792","7.54e-01","4.68e-01","-0.0213903417749427","0.349658169490787","2.57e-01","3.49e-01"
"43","model 17 vs 1","epad","","fav_learn_r1_correct","2.58488228004957","0.00372470329087893","0.767566560252423","6.48e-01","7.68e-01","-0.00699508786167314","0.735031809059335","7.45e-01","7.36e-01"
"44","model 17 vs 1","epad","","fav_rec_total_correct","2.47941176470588","0.00470846727378816","0.41595880604872","6.11e-01","4.16e-01","-0.00419032992575735","0.649850832926846","8.57e-01","6.5e-01"
"45","model 17 vs 1","epad","","gds_total","2.40766550522648","-0.086535956666659","0.0430411086673097","1.29e-01","4.31e-02","-0.121467364882336","0.0911277514602114","9.22e-02","9.09e-02"
"46","model 17 vs 1","epad","","ptau_result","2.20323325635104","-0.207170733936263","0.210579532176424","4.17e-01","2.11e-01","0.394614391199251","0.151754798445083","3.19e-01","1.51e-01"
"47","model 17 vs 1","epad","","ttau_result","2.20554272517321","-1.82139724447952","0.908227566869152","8.67e-01","9.08e-01","47.4416090439823","0.0804759731075119","2.04e-01","8.03e-02"
"48","model 17 vs 1","epad","","abeta_1_42_result","2.20554272517321","-155.887162459067","0.689189940281381","7.37e-01","6.89e-01","-1146.42146191425","0.0860454977835854","2.29e-01","8.68e-02"
"49","model 17 vs 1","epad","","st_trial_total","3.06040709126724","-0.160139927945454","0.0922703531047003","2.12e-02","9.17e-02","-0.162546754780646","0.305284366693879","5.79e-02","3.06e-01"
"50","model 17 vs 1","epad","","fms_med_total","3.06040709126724","-0.0612635108547754","0.453155400643884","5.82e-01","4.54e-01","0.0494096859211108","0.72091007912287","8.17e-01","7.22e-01"
"51","model 17 vs 1","epad","","COMBINED PVALUES","0","13","0","0","0.480219637696446","13","0","0","0.358472988004056"
"52","model 17 vs 1","epad","_memory","rbans_delayed_memory_index","3.05595786701777","0.486688528136497","0.291117003983156","5.65e-01","2.92e-01","0.0100348085960505","0.98985307351547","5.42e-01","9.9e-01"
"53","model 17 vs 1","epad","_memory","rbans_immediate_memory_index","3.05797101449275","0.170935732406841","0.709794463838188","9.32e-01","7.1e-01","-1.60354461301214","0.0359656765333474","7.63e-02","3.61e-02"
"54","model 17 vs 1","epad","_memory","mmse_recall_total","2.40731070496084","0.000805072373337922","0.544842522382824","6.06e-01","5.45e-01","-0.00203061269742516","0.384145488216847","6.36e-01","3.87e-01"
"55","model 17 vs 1","epad","_memory","cdr_memory","3.05398288347597","-0.000197562426900458","0.045269482764297","1.18e-01","4.48e-02","-0.000256808503334659","0.102146390293273","2.32e-01","1.01e-01"
"56","model 17 vs 1","epad","_memory","COMBINED PVALUES","0","4","0","0","0.214962560435798","4","0","0","0.302485952843351"
"57","model 17 vs 1","epad","_language","rbans_language_index","3.05793285055958","-0.290585106437469","0.440803098135889","7.11e-01","4.41e-01","-0.30599591912431","0.624554402554641","8.7e-01","6.25e-01"
"58","model 17 vs 1","epad","_language","mmse_naming_total","2.40731070496084","-8.34874678650349e-06","0.352583101583239","6.14e-01","3.52e-01","-2.72040734954376e-05","0.175705101251087","3.83e-01","1.75e-01"
"59","model 17 vs 1","epad","_language","COMBINED PVALUES","0","2","0","0","0.354348172759401","2","0","0","0.331584395611777"
"60","model 17 vs 1","epad","_orientation","mmse_orientation_total","2.40731070496084","0.0011169443906019","0.116440600609971","2.07e-01","1.17e-01","0.000399159408394482","0.670091028010892","8.68e-01","6.7e-01"
"61","model 17 vs 1","epad","_orientation","cdr_orientation","3.05464121132324","-4.1734413137621e-05","0.411799004258693","6.62e-01","4.12e-01","-2.30002788520508e-05","0.784660828105622","9.49e-01","7.85e-01"
"62","model 17 vs 1","epad","_orientation","COMBINED PVALUES","0","2","0","0","0.158944977145037","2","0","0","0.807606065508664"
"63","model 17 vs 1","epad","_visuospatial","flanker_score","2.55206847360913","-0.00128616172283102","0.23295721582172","4.97e-01","2.37e-01","0.000161027691914335","0.919097764828649","9.72e-01","9.19e-01"
"64","model 17 vs 1","epad","_visuospatial","fms_med_total","3.06040709126724","-0.0612635108547754","0.453155400643884","5.82e-01","4.54e-01","0.0494096859211108","0.72091007912287","8.17e-01","7.22e-01"
"65","model 17 vs 1","epad","_visuospatial","st_trial_total","3.06040709126724","-0.160139927945454","0.0922703531047003","2.12e-02","9.17e-02","-0.162546754780646","0.305284366693879","5.79e-02","3.06e-01"
"66","model 17 vs 1","epad","_visuospatial","rbans_visuo_constructional_index","3.05727452271231","-0.272289473582085","0.680599382578471","7.75e-01","6.81e-01","0.0663992476655911","0.951926192958051","9.11e-01","9.52e-01"
"67","model 17 vs 1","epad","_visuospatial","COMBINED PVALUES","0","4","0","0","0.198858712799599","4","0","0","0.942054405500149"
"68","model 17 vs 1","epad","_execfunc","mmse_calc_total","2.40766550522648","-0.00289547734015467","0.144468566975011","3.06e-03","1.45e-01","-0.000255897977074472","0.927845049322098","5.4e-01","9.28e-01"
"69","model 17 vs 1","epad","_execfunc","cdr_judgement","3.05464121132324","2.61346642605349e-05","0.725262133047023","7.64e-01","7.26e-01","2.85999636066876e-05","0.811533012585011","9.02e-01","8.11e-01"
"70","model 17 vs 1","epad","_execfunc","COMBINED PVALUES","0","2","0","0","0.373194778675549","2","0","0","0.951189615208017"
"71","model 17 vs 2","adni","","MMSE","6.28609625668449","0.0874816668890462","0.000192938611619367","7.05e-04","1.78e-04","0.0685336192831839","0.0809370453485779","1.51e-01","8.03e-02"
"72","model 17 vs 2","adni","","CDRSB","6.33689839572193","-0.0359662320606306","0.00163052512777142","5.98e-03","1.59e-03","-0.0146828506459063","0.426160877702387","4.92e-01","4.26e-01"
"73","model 17 vs 2","adni","","EcogSPTotal","5.26884779516358","-0.00142582083559599","0.061037892520554","5.62e-02","6.08e-02","-0.00034316438549797","0.790110498341264","8.62e-01","7.9e-01"
"74","model 17 vs 2","adni","","ADAS13","6.03059805285118","-0.453717520662233","0.00181401360078589","6.11e-03","1.71e-03","-0.315057276943802","0.215751948841372","4.52e-01","2.16e-01"
"75","model 17 vs 2","adni","","MOCA","5.16901408450704","0.082686128416123","0.00142353226359024","6.66e-04","1.27e-03","0.0808754424976974","0.0623879595010693","3.63e-02","6.15e-02"
"76","model 17 vs 2","adni","","GDTOTAL","6.2379679144385","-0.00558499203203915","0.129096488086691","3.04e-01","1.29e-01","-0.00175950357401838","0.78634735481846","9.26e-01","7.86e-01"
"77","model 17 vs 2","adni","","PTAU","2.27710843373494","0.332162387651876","0.149506758494297","5.34e-02","1.5e-01","0.434698192077082","0.265575921825139","1.08e-01","2.75e-01"
"78","model 17 vs 2","adni","","TAU","2.27710843373494","21.4000656415941","0.205928166715952","5.8e-02","2.06e-01","31.2388661726134","0.281536211277376","6.67e-02","2.98e-01"
"79","model 17 vs 2","adni","","ABETA","2.27710843373494","-201.203304488819","0.436905539896979","1.1e-01","4.36e-01","111.428590573779","0.79996895624028","7.76e-01","8.02e-01"
"80","model 17 vs 2","adni","","COMBINED PVALUES","0","8","0","0","3.44643083203738e-08","8","0","0","0.207133323688306"
"81","model 17 vs 2","adni","_memory","EcogSPMem","5.26241134751773","-0.00146917660318162","0.117934579481261","1.08e-01","1.17e-01","-0.00011458667353809","0.942855395951504","9.9e-01","9.43e-01"
"82","model 17 vs 2","adni","_memory","MMSE_RECALL","5.60026737967914","-0.00448813870862182","0.0380183217676884","2.74e-03","3.74e-02","-0.00100220294715584","0.782002814730607","1.8e-01","7.82e-01"
"83","model 17 vs 2","adni","_memory","ADAS_MEMORY","6.06805555555556","-0.0887920044250504","0.0248393671378319","2.59e-02","2.43e-02","-0.0832265864501151","0.246358463187158","4.46e-01","2.46e-01"
"84","model 17 vs 2","adni","_memory","MOCA_MEMORY","5.13411078717201","0.0412743258064074","0.0986770527774376","1.5e-01","9.75e-02","0.0214069110090746","0.604197409109224","6.75e-01","6.05e-01"
"85","model 17 vs 2","adni","_memory","CDMEMORY","6.39839572192513","-0.000992770211899852","0.00765450050235971","9.33e-03","7.36e-03","-0.00059755365097437","0.32458052504045","3.49e-01","3.24e-01"
"86","model 17 vs 2","adni","_memory","COMBINED PVALUES","0","5","0","0","5.1934051959857e-05","5","0","0","0.746271170159628"
"87","model 17 vs 2","adni","_language","EcogSPLang","5.25957446808511","-0.00134732382804651","0.0569828026908222","5.86e-02","5.61e-02","-0.000339936185264388","0.780035117382318","7.25e-01","7.8e-01"
"88","model 17 vs 2","adni","_language","MMSE_LANGUAGE","6.28208556149733","-0.00350320908387897","0.0129715940064583","9.86e-03","1.26e-02","-0.00243505879027414","0.325494517058602","3.04e-01","3.25e-01"
"89","model 17 vs 2","adni","_language","ADAS_LANGUAGE","6.08472222222222","-0.0127320865355517","0.00122754660320329","3.77e-03","1.05e-03","-0.0115587819899082","0.0827767651495038","1.86e-01","8.16e-02"
"90","model 17 vs 2","adni","_language","MOCA_LANGUAGE","5.1688500727802","0.0281537676285655","0.293553045259339","2.39e-01","2.96e-01","0.0302469088849449","0.512423257898471","7.37e-01","5.12e-01"
"91","model 17 vs 2","adni","_language","COMBINED PVALUES","0","4","0","0","9.99357333624775e-05","4","0","0","0.300508968346455"
"92","model 17 vs 2","adni","_orientation","MMSE_ORIENTATION","6.28609625668449","-0.0167985876241912","0.000958545928497926","2.74e-03","8.76e-04","-0.00542528007430282","0.51099259957","5.74e-01","5.11e-01"
"93","model 17 vs 2","adni","_orientation","ADAS_ORIENTATION","6.07361111111111","-0.00777889636347218","0.00304189614751587","1.07e-02","2.82e-03","-0.00752085561917542","0.0818885930100884","1.67e-01","8.18e-02"
"94","model 17 vs 2","adni","_orientation","MOCA_ORIENTATION","5.1734693877551","0.007447663295299","0.000164854051167298","5.01e-04","1.38e-04","0.004542046908232","0.160424226043141","3.41e-01","1.6e-01"
"95","model 17 vs 2","adni","_orientation","CDORIENT","6.39839572192513","-0.00113220736853915","0.00197570892301084","5.04e-03","1.86e-03","-0.00104983663915527","0.0830109196777065","2.1e-01","8.22e-02"
"96","model 17 vs 2","adni","_orientation","COMBINED PVALUES","0","4","0","0","2.52433522164586e-10","4","0","0","0.0303835882144001"
"97","model 17 vs 2","adni","_visuospatial","EcogSPVisspat","5.20454545454545","-0.00130376195534531","0.0841987701975197","1.14e-02","8.42e-02","-0.000213534154955315","0.866832646991348","7.72e-01","8.67e-01"
"98","model 17 vs 2","adni","_visuospatial","ADAS_VISUOSPATIAL","6.07638888888889","-0.000995113497897405","0.038214489063669","6.79e-02","3.7e-02","-0.000715478653607501","0.42058604708802","4.66e-01","4.2e-01"
"99","model 17 vs 2","adni","_visuospatial","MOCA_VISUOSPATIAL","5.17030567685589","0.00165815233746062","0.263527498980031","2.66e-03","2.62e-01","0.00333805697918969","0.200936574499438","1.75e-01","2e-01"
"100","model 17 vs 2","adni","_visuospatial","COMBINED PVALUES","0","3","0","0","0.0140959551455168","3","0","0","0.515844030321614"
"101","model 17 vs 2","adni","_execfunc","EcogSPEF","5.03230543318649","-0.00162457630973822","0.0597276338539993","2.51e-02","5.91e-02","-0.000595294022208787","0.683760569331931","6.88e-01","6.83e-01"
"102","model 17 vs 2","adni","_execfunc","MMSE_ATTCALC","5.59893048128342","-0.00567722592760923","0.0507929981714924","1.6e-02","5.02e-02","-0.0107819159362291","0.0208063167421281","2.03e-02","2.03e-02"
"103","model 17 vs 2","adni","_execfunc","MOCA_EF","5.16544655929722","0.0369522409327976","0.00289968577659628","2.64e-03","2.37e-03","0.0175855997329303","0.401809997979957","2.61e-01","4.02e-01"
"104","model 17 vs 2","adni","_execfunc","CDJUDGE","6.39839572192513","-0.000705644458614664","0.0371121120853449","5.23e-02","3.69e-02","-0.00072487369539804","0.207943126393751","2.33e-01","2.08e-01"
"105","model 17 vs 2","adni","_execfunc","COMBINED PVALUES","0","4","0","0","4.64033617717151e-05","4","0","0","0.0939996474863942"
"106","model 17 vs 2","epad","","mmse_total","2.40766550522648","-0.00121392221407001","0.8483912647145","1.59e-01","8.48e-01","-0.0182072187466447","0.0597243737237572","1.67e-01","6.02e-02"
"107","model 17 vs 2","epad","","cdr_sum_of_box","3.05398288347597","-0.000646980763251872","0.395925817674235","5.31e-01","3.98e-01","0.000344819501351045","0.770410778941979","8.86e-01","7.71e-01"
"108","model 17 vs 2","epad","","rbans_total_scale","3.05540897097625","0.149733516848884","0.709668373047658","8.77e-01","7.11e-01","0.803820214633333","0.208242943937839","1.54e-01","2.09e-01"
"109","model 17 vs 2","epad","","flanker_score","2.55206847360913","-0.000963059811284512","0.422257098688927","7.15e-01","4.23e-01","0.000564054074954659","0.76850182432557","9e-01","7.69e-01"
"110","model 17 vs 2","epad","","dotcount_total","2.66502463054187","-0.00316020190617442","0.965813958196241","5.34e-01","9.66e-01","0.079934360971626","0.551978771166572","6.21e-01","5.52e-01"
"111","model 17 vs 2","epad","","fav_delay_total_correct","2.58436724565757","-0.0518939812053873","0.648957307781673","7.35e-01","6.49e-01","0.231347011339736","0.222120739571665","2.39e-01","2.22e-01"
"112","model 17 vs 2","epad","","fav_learn_r2_correct","2.58488228004957","-0.0110269054336802","0.488935786526512","7.59e-01","4.89e-01","0.0314551712754704","0.229678984774344","3.27e-01","2.29e-01"
"113","model 17 vs 2","epad","","fav_learn_r1_correct","2.58488228004957","0.012690247905669","0.365910493508756","5.85e-01","3.66e-01","0.0274553704336659","0.249917291367137","3.44e-01","2.51e-01"
"114","model 17 vs 2","epad","","fav_rec_total_correct","2.47941176470588","0.00418356613072531","0.514592741430808","4.6e-01","5.15e-01","-0.0130269268225417","0.235905637814201","2.79e-01","2.37e-01"
"115","model 17 vs 2","epad","","gds_total","2.40766550522648","-0.0615773656030568","0.193086681376436","3.99e-01","1.93e-01","-0.0781485608489961","0.317921261548135","2.28e-01","3.2e-01"
"116","model 17 vs 2","epad","","ptau_result","2.20323325635104","-0.117597266185304","0.516799499741834","7.12e-01","5.17e-01","0.350640853841668","0.230391931129818","2.46e-01","2.3e-01"
"117","model 17 vs 2","epad","","ttau_result","2.20554272517321","0.727278427487302","0.96647884515219","8.69e-01","9.66e-01","40.7217731764788","0.155545875750437","2.52e-01","1.55e-01"
"118","model 17 vs 2","epad","","abeta_1_42_result","2.20554272517321","-95.3359964648757","0.822614722086084","8e-01","8.23e-01","-373.676553089412","0.575488189205882","8.55e-01","5.76e-01"
"119","model 17 vs 2","epad","","st_trial_total","3.06040709126724","-0.121056095651779","0.247542767917345","5.38e-02","2.47e-01","-0.254170971079208","0.1307750990696","2.56e-01","1.33e-01"
"120","model 17 vs 2","epad","","fms_med_total","3.06040709126724","-0.0108296787512484","0.903586766734459","6.16e-01","9.04e-01","-0.0710383788885592","0.627091254354656","8.4e-01","6.27e-01"
"121","model 17 vs 2","epad","","COMBINED PVALUES","0","13","0","0","0.909102341017128","13","0","0","0.0600069184035881"
"122","model 17 vs 2","epad","_memory","rbans_delayed_memory_index","3.05595786701777","0.388430765610545","0.446917980467952","7.52e-01","4.51e-01","0.541450918134492","0.491869555135513","5e-01","4.92e-01"
"123","model 17 vs 2","epad","_memory","rbans_immediate_memory_index","3.05797101449275","0.00455938009602422","0.992892594364147","9.79e-01","9.93e-01","-0.0534054045236162","0.948513549336601","5.43e-01","9.49e-01"
"124","model 17 vs 2","epad","_memory","mmse_recall_total","2.40731070496084","0.000918385025195562","0.5368102004867","5.19e-01","5.37e-01","-0.00245950998327985","0.32681095242107","5.26e-01","3.29e-01"
"125","model 17 vs 2","epad","_memory","cdr_memory","3.05398288347597","-0.00011502309026339","0.292105521786791","2.89e-01","2.92e-01","-5.25382121292347e-05","0.755268527427649","8.6e-01","7.55e-01"
"126","model 17 vs 2","epad","_memory","COMBINED PVALUES","0","4","0","0","0.826321373323566","4","0","0","0.824178247799572"
"127","model 17 vs 2","epad","_language","rbans_language_index","3.05793285055958","0.166656247408192","0.691733874701536","9.17e-01","6.92e-01","0.616349818840101","0.363709349775845","6.05e-01","3.65e-01"
"128","model 17 vs 2","epad","_language","mmse_naming_total","2.40731070496084","-7.61899851248995e-06","0.441875333841471","6.81e-01","4.41e-01","-2.12554684795076e-05","0.303132833864074","5.28e-01","3.02e-01"
"129","model 17 vs 2","epad","_language","COMBINED PVALUES","0","2","0","0","0.598580458408892","2","0","0","0.270670486651947"
"130","model 17 vs 2","epad","_orientation","mmse_orientation_total","2.40731070496084","0.00128556415957279","0.106375877504029","2.33e-01","1.07e-01","-0.000276917261501122","0.785707892583866","9.32e-01","7.86e-01"
"131","model 17 vs 2","epad","_orientation","cdr_orientation","3.05464121132324","-1.60541681922746e-05","0.775105602853775","7.36e-01","7.75e-01","1.11533901446094e-05","0.898275025847405","9.19e-01","8.98e-01"
"132","model 17 vs 2","epad","_orientation","COMBINED PVALUES","0","2","0","0","0.365227220634861","2","0","0","0.927670604301286"
"133","model 17 vs 2","epad","_visuospatial","flanker_score","2.55206847360913","-0.000963059811284512","0.422257098688927","7.15e-01","4.23e-01","0.000564054074954659","0.76850182432557","9e-01","7.69e-01"
"134","model 17 vs 2","epad","_visuospatial","fms_med_total","3.06040709126724","-0.0108296787512484","0.903586766734459","6.16e-01","9.04e-01","-0.0710383788885592","0.627091254354656","8.4e-01","6.27e-01"
"135","model 17 vs 2","epad","_visuospatial","st_trial_total","3.06040709126724","-0.121056095651779","0.247542767917345","5.38e-02","2.47e-01","-0.254170971079208","0.1307750990696","2.56e-01","1.33e-01"
"136","model 17 vs 2","epad","_visuospatial","rbans_visuo_constructional_index","3.05727452271231","-0.286371132202194","0.69561243955622","6.97e-01","6.96e-01","0.428504128723506","0.715557154611922","3.07e-01","7.16e-01"
"137","model 17 vs 2","epad","_visuospatial","COMBINED PVALUES","0","4","0","0","0.680720763766952","4","0","0","0.602212049395248"
"138","model 17 vs 2","epad","_execfunc","mmse_calc_total","2.40766550522648","-0.00386643742975056","0.0791901439402554","3.78e-03","7.88e-02","-0.00477658189436926","0.125676991255453","3.06e-01","1.26e-01"
"139","model 17 vs 2","epad","_execfunc","cdr_judgement","3.05464121132324","0.000152896353315778","0.0622216584557106","1e-01","6.39e-02","0.000222965887267336","0.0930737121323428","2.2e-01","9.19e-02"
"140","model 17 vs 2","epad","_execfunc","COMBINED PVALUES","0","2","0","0","0.0189431449945416","2","0","0","0.040072779182018"
"141","model 17 vs 3","adni","","MMSE","6.28609625668449","0.11976887236298","1.46424977590063e-05","3.41e-05","1.2e-05","0.162778134512911","6.78762346185382e-05","1.15e-04","5.71e-05"
"142","model 17 vs 3","adni","","CDRSB","6.33689839572193","-0.0521952543524298","0.000118032275618815","2.53e-04","1.09e-04","-0.0597221383614325","0.00200708218644809","2.09e-03","1.9e-03"
"143","model 17 vs 3","adni","","EcogSPTotal","5.26884779516358","-0.00201750030556736","0.0242699395757795","2.29e-03","2.37e-02","-0.00165387620669523","0.174127255264694","3.09e-02","1.73e-01"
"144","model 17 vs 3","adni","","ADAS13","6.03059805285118","-0.646972514772934","0.000151716816850986","1.21e-04","1.31e-04","-0.769755795810475","0.00224401492374893","2.68e-03","2.08e-03"
"145","model 17 vs 3","adni","","MOCA","5.16901408450704","0.0740994294092568","0.0137333484803563","2.89e-03","1.31e-02","0.0662917679698651","0.115960875565364","3.45e-02","1.15e-01"
"146","model 17 vs 3","adni","","GDTOTAL","6.2379679144385","-0.00106342233803121","0.799319596751505","5.97e-01","7.99e-01","0.00250062719997199","0.671507553355769","8.87e-01","6.71e-01"
"147","model 17 vs 3","adni","","PTAU","2.27710843373494","0.120506084247152","0.667732249755116","1.49e-01","6.67e-01","0.201320928574602","0.624969472812084","3.01e-01","6.25e-01"
"148","model 17 vs 3","adni","","TAU","2.27710843373494","0.578418725162009","0.977670008434757","1.96e-01","9.78e-01","-1.38923510201238","0.962789071458013","3.07e-01","9.63e-01"
