"","model-shift","table","test_cat","test_name","slope","p-val","slope-no-extreme","p-val-no-extreme"
"214","model 17 vs 4","adni","","ADAS13.bl","-0.129072843385356","0.0242337546925017","-0.155488107478612","0.0355867873460831"
"215","model 17 vs 4","adni","","MOCA.bl","0.0459239576824584","0.0933319219025836","0.0540039751985908","0.121947697224862"
"216","model 17 vs 4","adni","","GDTOTAL.bl","0.0108183576839777","0.276049094823845","0.0170063652486373","0.177431165990225"
"217","model 17 vs 4","adni","","PTAU.bl","-0.226331750086749","0.0236466353270328","-0.319030778029999","0.0151694428762179"
"218","model 17 vs 4","adni","","TAU.bl","-2.13861260508661","0.0203001556143143","-2.86826762059788","0.0181229113367127"
"219","model 17 vs 4","adni","","ABETA.bl","2.76104143909062","0.405610519099574","1.10555070559858","0.798398332982823"
"220","model 17 vs 4","adni","","COMBINED PVALUES","8","1.58185440137401e-06","8","2.13943247893861e-05"
"221","model 17 vs 4","adni","_memory","EcogSPMem.bl","-0.0106753799064184","0.0599169339490582","-0.0158237102772784","0.029454672726724"
"222","model 17 vs 4","adni","_memory","MMSE_RECALL.bl","-0.02192830860434","0.00102843190918297","-0.0237283713404273","0.00539889268545805"
"223","model 17 vs 4","adni","_memory","ADAS_MEMORY.bl","-0.100251636458168","0.0124144500958213","-0.118335402790736","0.0217219924433806"
"224","model 17 vs 4","adni","_memory","MOCA_MEMORY.bl","0.0319156229613339","0.28977184950118","0.0605217632816119","0.11250290355113"
"225","model 17 vs 4","adni","_memory","CDMEMORY.bl","-0.0046843060028965","0.0505702070298721","-0.00673154356221702","0.0297922019231239"
"226","model 17 vs 4","adni","_memory","COMBINED PVALUES","5","2.47066924868902e-05","5","9.64450148700554e-06"
"227","model 17 vs 4","adni","_language","EcogSPLang.bl","-0.00982795905986827","0.0437871178825227","-0.0115492779134165","0.0680441394456466"
"228","model 17 vs 4","adni","_language","MMSE_LANGUAGE.bl","-0.00894442753481656","0.0399916134119717","-0.00465215991309946","0.402319400732968"
"229","model 17 vs 4","adni","_language","ADAS_LANGUAGE.bl","-0.00536123511950272","0.521577508463949","-0.00241852413935923","0.821416026117173"
"230","model 17 vs 4","adni","_language","MOCA_LANGUAGE.bl","0.000264171378880369","0.99413270208946","0.0509933399817994","0.268518209658428"
"231","model 17 vs 4","adni","_language","COMBINED PVALUES","4","0.329067622425607","4","0.23662671201867"
"232","model 17 vs 4","adni","_orientation","MMSE_ORIENTATION.bl","-0.00853023635607437","0.296870848409973","-0.011810832886695","0.267641692234132"
"233","model 17 vs 4","adni","_orientation","ADAS_ORIENTATION.bl","-0.00811708063189203","0.292384872128095","-0.00979314595056473","0.329611777113015"
"234","model 17 vs 4","adni","_orientation","MOCA_ORIENTATION.bl","0.00601833769644047","0.333073134486059","0.0054086936085324","0.4997568404339"
"235","model 17 vs 4","adni","_orientation","CDORIENT.bl","-0.00660520065805044","0.00565507501907576","-0.00894190823142094","0.00374012416570667"
"236","model 17 vs 4","adni","_orientation","COMBINED PVALUES","4","0.0215813846645998","4","0.0308731034721929"
"237","model 17 vs 4","adni","_visuospatial","EcogSPVisspat.bl","-0.0113760479429115","0.0110409701010096","-0.0119076769094778","0.0380099687473407"
"238","model 17 vs 4","adni","_visuospatial","ADAS_VISUOSPATIAL.bl","-0.000732195148790937","0.865812981354372","-0.00143416484149279","0.795717679045202"
"239","model 17 vs 4","adni","_visuospatial","MOCA_VISUOSPATIAL.bl","0.0186463475562966","0.0154734930209679","0.0152187977175927","0.12322510374207"
"240","model 17 vs 4","adni","_visuospatial","COMBINED PVALUES","3","0.0269095976630184","3","0.111917700726395"
"241","model 17 vs 4","adni","_execfunc","EcogSPEF.bl","-0.0083675553589956","0.0946501391445041","-0.00939257374099406","0.144277921113258"
"242","model 17 vs 4","adni","_execfunc","MMSE_ATTCALC.bl","-0.0101815547402348","0.140296057220956","-0.00862987873259425","0.336846729230176"
"243","model 17 vs 4","adni","_execfunc","MOCA_EF.bl","0.0236621140901434","0.181977558735339","0.0217186258432463","0.346677251301549"
"244","model 17 vs 4","adni","_execfunc","CDJUDGE.bl","-0.00392513212910905","0.0917255537226626","-0.00559047218119256","0.0635876332993279"
"245","model 17 vs 4","adni","_execfunc","COMBINED PVALUES","4","0.0103105659842355","4","0.0444704389356924"
"246","model 17 vs 4","epad","","mmse_total.bl","0.0262600632794343","0.000587314356629681","0.0224522531273916","0.0324671801802675"
"247","model 17 vs 4","epad","","cdr_sum_of_box.bl","-0.00825888281215548","0.0075146854895418","-0.00667237384473734","0.118274071003445"
"248","model 17 vs 4","epad","","rbans_total_scale.bl","0.127448462258012","0.0454402943389002","0.238076383055974","0.00644997471057005"
"249","model 17 vs 4","epad","","flanker_score.bl","0.0124202257913344","0.00423851979217377","0.0186816929951369","0.00129257769094969"
"250","model 17 vs 4","epad","","dotcount_total.bl","0.0235160113331647","0.33439138924575","0.0121775581105321","0.719011221350406"
"251","model 17 vs 4","epad","","fav_delay_total_correct.bl","0.0935709577078104","0.00478817136185907","0.21866450000068","2.02992625977508e-06"
"252","model 17 vs 4","epad","","fav_learn_r2_correct.bl","0.0369091254776734","0.00302448515691554","0.0714129966397218","3.53869014857681e-05"
"253","model 17 vs 4","epad","","fav_learn_r1_correct.bl","0.0192816716029628","0.0633658752490183","0.0629152197715097","9.05092547709326e-06"
"254","model 17 vs 4","epad","","fav_rec_total_correct.bl","0.00685065454982273","0.401140767155711","0.0209584240415546","0.0577680560688599"
"255","model 17 vs 4","epad","","gds_total.bl","-0.00913590057351903","0.656726718448964","-0.033996370541881","0.228939119398658"
"256","model 17 vs 4","epad","","ptau_result.bl","-0.0173461006261885","0.699007311846294","-0.0251906693790651","0.6873808384137"
"257","model 17 vs 4","epad","","ttau_result.bl","-0.0876839733155469","0.833671231134484","-0.187309218235028","0.746437383622477"
"258","model 17 vs 4","epad","","abeta_1_42_result.bl","2.19461585215189","0.267345412865269","1.21221941184776","0.658845964055145"
"259","model 17 vs 4","epad","","st_trial_total.bl","0.0237549251183415","0.209017036012785","0.000887497622028097","0.973139104408899"
"260","model 17 vs 4","epad","","fms_med_total.bl","0.00878792532358792","0.571553722062347","-0.00526025792607305","0.807631973711089"
"261","model 17 vs 4","epad","","COMBINED PVALUES","13","2.43613071616649e-05","13","3.19654890200827e-06"
"262","model 17 vs 4","epad","_memory","rbans_delayed_memory_index.bl","0.156640537015931","0.027978155021332","0.166522021876347","0.0914631194929952"
"263","model 17 vs 4","epad","_memory","rbans_immediate_memory_index.bl","0.0954372552433163","0.14279257791086","0.227127899187765","0.0118207643284582"
"264","model 17 vs 4","epad","_memory","mmse_recall_total.bl","0.0113904402729239","0.000520635106025089","0.0110562029414872","0.0147060239307873"
"265","model 17 vs 4","epad","_memory","cdr_memory.bl","-0.00159776830151618","0.145244798773744","-0.000481616617441674","0.747079974067906"
"266","model 17 vs 4","epad","_memory","COMBINED PVALUES","4","0.000127241265015566","4","0.0053300595157394"
"267","model 17 vs 4","epad","_language","rbans_language_index.bl","0.1019930336299","0.0312141960750106","0.200801604335066","0.00236571151962026"
"268","model 17 vs 4","epad","_language","mmse_naming_total.bl","-8.82566093349852e-06","0.978138051713495","-6.95983422183227e-05","0.881004636352025"
"269","model 17 vs 4","epad","_language","COMBINED PVALUES","2","0.543213107830855","2","0.122412162842047"
"270","model 17 vs 4","epad","_orientation","mmse_orientation_total.bl","0.000463367143341358","0.866855872950641","0.00204887629735473","0.593716087290557"
"271","model 17 vs 4","epad","_orientation","cdr_orientation.bl","-0.00163924511675924","0.021362454040629","-0.000901435963874105","0.354324194424581"
"272","model 17 vs 4","epad","_orientation","COMBINED PVALUES","2","0.25887497577","2","0.461537681268042"
"273","model 17 vs 4","epad","_visuospatial","flanker_score.bl","0.0124202257913344","0.00423851979217377","0.0186816929951369","0.00129257769094969"
"274","model 17 vs 4","epad","_visuospatial","fms_med_total.bl","0.00878792532358792","0.571553722062347","-0.00526025792607305","0.807631973711089"
"275","model 17 vs 4","epad","_visuospatial","st_trial_total.bl","0.0237549251183415","0.209017036012785","0.000887497622028097","0.973139104408899"
"276","model 17 vs 4","epad","_visuospatial","rbans_visuo_constructional_index.bl","0.0538507579614317","0.452127589059738","0.0777617817994314","0.427569547113316"
"277","model 17 vs 4","epad","_visuospatial","COMBINED PVALUES","4","0.0454065783606582","4","0.421232894650966"
"278","model 17 vs 4","epad","_execfunc","mmse_calc_total.bl","0.0120078333201312","0.00194664605513916","0.00918114658396776","0.0827126370951933"
"279","model 17 vs 4","epad","_execfunc","cdr_judgement.bl","-0.00351684679963992","0.000183725508730287","-0.00326695560722834","0.0119259358195945"
"280","model 17 vs 4","epad","_execfunc","COMBINED PVALUES","2","2.55520693665097e-06","2","0.00496140019978652"
"281","model 17 vs 5","adni","","MMSE.bl","0.0342699372705875","0.0246015797412417","0.0365613018806553","0.0966001248246126"
"282","model 17 vs 5","adni","","CDRSB.bl","-0.0197444481177847","0.0411263749336288","-0.0311232556559376","0.0250806760389296"
"283","model 17 vs 5","adni","","EcogSPTotal.bl","-0.00875970340978392","0.0446553242090766","-0.0114508651969584","0.0669670145447916"
"284","model 17 vs 5","adni","","ADAS13.bl","-0.130705134779872","0.0153880410997254","-0.165130345404777","0.0343694205172082"
"285","model 17 vs 5","adni","","MOCA.bl","0.0384176241525525","0.134113731292886","0.0472768585735231","0.200799364704535"
"286","model 17 vs 5","adni","","GDTOTAL.bl","0.0115018125545934","0.219235963421164","0.0177290108037622","0.182508706232344"
"287","model 17 vs 5","adni","","PTAU.bl","-0.203508426705613","0.0301561402537235","-0.367794106654019","0.00762278372948596"
"288","model 17 vs 5","adni","","TAU.bl","-1.79837194319019","0.0375260425791433","-3.16668487718374","0.0126099209080783"
"289","model 17 vs 5","adni","","ABETA.bl","2.69325747909143","0.387827396601961","0.466764901838738","0.917433637758565"
"290","model 17 vs 5","adni","","COMBINED PVALUES","8","1.2893117721203e-05","8","0.000133459464171771"
"291","model 17 vs 5","adni","_memory","EcogSPMem.bl","-0.0107629518020465","0.0446525309370531","-0.0185384131975429","0.0162485524835884"
"292","model 17 vs 5","adni","_memory","MMSE_RECALL.bl","-0.0137616669723982","0.0286881122456925","-0.0175355045094997","0.0504757716991445"
"293","model 17 vs 5","adni","_memory","ADAS_MEMORY.bl","-0.105078783593957","0.00544511398925462","-0.122100874093157","0.0243931296362545"
"294","model 17 vs 5","adni","_memory","MOCA_MEMORY.bl","0.0307696951730884","0.277836818027594","0.0391312402409769","0.334476279076935"
"295","model 17 vs 5","adni","_memory","CDMEMORY.bl","-0.00535699439960633","0.0178606896057191","-0.00734795523264019","0.023725551104612"
"296","model 17 vs 5","adni","_memory","COMBINED PVALUES","5","3.88857451949159e-05","5","0.000131773608546467"
"297","model 17 vs 5","adni","_language","EcogSPLang.bl","-0.00770764224537626","0.0935615713842848","-0.00845132382806128","0.201791364256272"
"298","model 17 vs 5","adni","_language","MMSE_LANGUAGE.bl","-0.00946019572741985","0.0212548707447389","-0.00383909915408145","0.511349704269634"
"299","model 17 vs 5","adni","_language","ADAS_LANGUAGE.bl","-0.00777734895134974","0.324121645437526","-0.0146382679862799","0.203847874848004"
"300","model 17 vs 5","adni","_language","MOCA_LANGUAGE.bl","0.0184249472468689","0.585208448829616","0.033376480420696","0.498823822955728"
"301","model 17 vs 5","adni","_language","COMBINED PVALUES","4","0.036382635371809","4","0.206437413902659"
"302","model 17 vs 5","adni","_orientation","MMSE_ORIENTATION.bl","-0.00489960848970984","0.525175291030152","-0.00282115690414061","0.801056762288675"
"303","model 17 vs 5","adni","_orientation","ADAS_ORIENTATION.bl","-0.00653946172097933","0.367677121070845","-0.015643675369701","0.134329962505431"
"304","model 17 vs 5","adni","_orientation","MOCA_ORIENTATION.bl","0.00311771329475184","0.593313262322477","0.00884949766362672","0.288716054059247"
"305","model 17 vs 5","adni","_orientation","CDORIENT.bl","-0.00486083118148271","0.0308501119898887","-0.00996367908517683","0.00214540023391479"
"306","model 17 vs 5","adni","_orientation","COMBINED PVALUES","4","0.17013897131434","4","0.0331107262259133"
"307","model 17 vs 5","adni","_visuospatial","EcogSPVisspat.bl","-0.00806855351436816","0.0557229273648427","-0.00892671533692127","0.138002821056252"
"308","model 17 vs 5","adni","_visuospatial","ADAS_VISUOSPATIAL.bl","-0.00115733232700807","0.777023726479994","0.00391657078330841","0.505193192089979"
"309","model 17 vs 5","adni","_visuospatial","MOCA_VISUOSPATIAL.bl","0.0119285895128824","0.0994425723804774","0.00915023873668329","0.382005995922609"
"310","model 17 vs 5","adni","_visuospatial","COMBINED PVALUES","3","0.111103341288478","3","0.213381550413214"
"311","model 17 vs 5","adni","_execfunc","EcogSPEF.bl","-0.00793420742796848","0.0899247997046187","-0.00841361969753179","0.212942777058503"
"312","model 17 vs 5","adni","_execfunc","MMSE_ATTCALC.bl","-0.00325480469129836","0.616751732353501","-0.00814679646525912","0.390216218339579"
"313","model 17 vs 5","adni","_execfunc","MOCA_EF.bl","0.0124783713942339","0.45291641106329","0.018503750346377","0.445331511275258"
"314","model 17 vs 5","adni","_execfunc","CDJUDGE.bl","-0.00365656698518309","0.096265878403738","-0.00728966201361148","0.021946828069452"
"315","model 17 vs 5","adni","_execfunc","COMBINED PVALUES","4","0.108817736964417","4","0.0532866112887024"
"316","model 17 vs 5","epad","","mmse_total.bl","0.0278000555347945","0.000281279772161653","0.0311335017379345","0.00323248722878731"
"317","model 17 vs 5","epad","","cdr_sum_of_box.bl","-0.00922538877175713","0.002883452901167","-0.00967217121556037","0.0252672535880478"
"318","model 17 vs 5","epad","","rbans_total_scale.bl","0.142104605190834","0.0261359563119797","0.184296894816754","0.0349467445093745"
"319","model 17 vs 5","epad","","flanker_score.bl","0.0143007734399235","0.000837325930087725","0.0158707735362074","0.00789683022614744"
"320","model 17 vs 5","epad","","dotcount_total.bl","0.0380934133863941","0.114933731265887","0.0736065205806777","0.030186013815444"
"321","model 17 vs 5","epad","","fav_delay_total_correct.bl","0.0683921663438989","0.0372691475864294","0.0597896585767279","0.194076655025823"
"322","model 17 vs 5","epad","","fav_learn_r2_correct.bl","0.0279225049290518","0.0232997344653571","0.0271037556274523","0.118108460891806"
"323","model 17 vs 5","epad","","fav_learn_r1_correct.bl","0.017208781615282","0.0935689462289455","0.0160480199305846","0.261773112937147"
"324","model 17 vs 5","epad","","fav_rec_total_correct.bl","0.00423393267353467","0.600137768546955","0.0124065402406078","0.27331948233133"
"325","model 17 vs 5","epad","","gds_total.bl","-0.0280794361795829","0.172932979982042","-0.0293101671401386","0.300110991090417"
"326","model 17 vs 5","epad","","ptau_result.bl","-0.0572190098012855","0.204747277853374","-0.102818966225221","0.090048369284843"
"327","model 17 vs 5","epad","","ttau_result.bl","-0.583788046410276","0.164501655762115","-0.93820081142101","0.0998539146613346"
"328","model 17 vs 5","epad","","abeta_1_42_result.bl","5.34658587614357","0.00727596562509079","5.08442752788038","0.0644157090315624"
"329","model 17 vs 5","epad","","st_trial_total.bl","0.0508193405333586","0.00733001563000283","0.0383240978574862","0.145388377428716"
"330","model 17 vs 5","epad","","fms_med_total.bl","0.0175274596392895","0.260507667776","0.00377008258128558","0.861107063344355"
"331","model 17 vs 5","epad","","COMBINED PVALUES","13","3.77919488812334e-10","13","3.44900958089288e-06"
"332","model 17 vs 5","epad","_memory","rbans_delayed_memory_index.bl","0.178151066262811","0.0128658319960181","0.221336735604682","0.0255330845754374"
"333","model 17 vs 5","epad","_memory","rbans_immediate_memory_index.bl","0.1004153373716","0.12444668887046","0.146369625943723","0.102257860138712"
"334","model 17 vs 5","epad","_memory","mmse_recall_total.bl","0.0125614335206633","0.000133525406709132","0.0138042202783202","0.00254770581463947"
"335","model 17 vs 5","epad","_memory","cdr_memory.bl","-0.00308494031138706","0.00504882789331011","-0.00270785789678928","0.0771287720611229"
"336","model 17 vs 5","epad","_memory","COMBINED PVALUES","4","7.91202852346176e-07","4","9.85701502539085e-05"
"337","model 17 vs 5","epad","_language","rbans_language_index.bl","0.0730136387110033","0.124853964177969","0.116038410309129","0.0756533627752758"
"338","model 17 vs 5","epad","_language","mmse_naming_total.bl","-6.73510683687717e-05","0.83477070971715","-0.000200225325962233","0.665017765380552"
"339","model 17 vs 5","epad","_language","COMBINED PVALUES","2","0.449956198886107","2","0.237835358235847"
"340","model 17 vs 5","epad","_orientation","mmse_orientation_total.bl","0.000780322348846047","0.778090589090805","-0.000219790995520304","0.953393943140963"
"341","model 17 vs 5","epad","_orientation","cdr_orientation.bl","-0.00199537041162523","0.00516094461396401","-0.00208395041308924","0.0350523805450216"
"342","model 17 vs 5","epad","_orientation","COMBINED PVALUES","2","0.10165955721441","2","0.462665440941124"
"343","model 17 vs 5","epad","_visuospatial","flanker_score.bl","0.0143007734399235","0.000837325930087725","0.0158707735362074","0.00789683022614744"
"344","model 17 vs 5","epad","_visuospatial","fms_med_total.bl","0.0175274596392895","0.260507667776","0.00377008258128558","0.861107063344355"
"345","model 17 vs 5","epad","_visuospatial","st_trial_total.bl","0.0508193405333586","0.00733001563000283","0.0383240978574862","0.145388377428716"
"346","model 17 vs 5","epad","_visuospatial","rbans_visuo_constructional_index.bl","0.125359371143235","0.0816908174515588","0.0948384727431027","0.337837492681395"
"347","model 17 vs 5","epad","_visuospatial","COMBINED PVALUES","4","6.96492993213589e-05","4","0.0805222961904289"
"348","model 17 vs 5","epad","_execfunc","mmse_calc_total.bl","0.0113180753000219","0.00358657467886185","0.012537938147886","0.0198236130521956"
"349","model 17 vs 5","epad","_execfunc","cdr_judgement.bl","-0.00274871705140958","0.0035252790723244","-0.00323065874558132","0.0139576336309383"
"350","model 17 vs 5","epad","_execfunc","COMBINED PVALUES","2","7.04857540926837e-05","2","0.00130898443945692"
"351","model 17 vs 6","adni","","MMSE.bl","0.0429412696763677","0.00521145296945036","0.0340483717882681","0.131305442430023"
"352","model 17 vs 6","adni","","CDRSB.bl","-0.0194370727394492","0.0458091355387375","-0.0219246906957494","0.117203406146211"
"353","model 17 vs 6","adni","","EcogSPTotal.bl","-0.00894331849520467","0.0420193265448741","-0.0143352392124256","0.0236037309313436"
"354","model 17 vs 6","adni","","ADAS13.bl","-0.149931242761727","0.00591394942918799","-0.122245593000662","0.124329246536793"
"355","model 17 vs 6","adni","","MOCA.bl","0.046981883519005","0.0695620203844187","0.0310128064361933","0.410050601808343"
"356","model 17 vs 6","adni","","GDTOTAL.bl","0.0123941346972512","0.188549957304944","0.013581281552095","0.310775843908236"
"357","model 17 vs 6","adni","","PTAU.bl","-0.235240124513199","0.0131566939752702","-0.380210169216229","0.00575666565520706"
"358","model 17 vs 6","adni","","TAU.bl","-2.12338118471251","0.0151370952976501","-3.40330389323536","0.00762520725023382"
"359","model 17 vs 6","adni","","ABETA.bl","3.71289480240357","0.238640065939554","4.06144978225892","0.375206423387104"
"360","model 17 vs 6","adni","","COMBINED PVALUES","8","2.66576381375707e-07","8","0.000162115096218802"
"361","model 17 vs 6","adni","_memory","EcogSPMem.bl","-0.0109326490566611","0.0430814090942143","-0.0115074568649567","0.139952088396115"
"362","model 17 vs 6","adni","_memory","MMSE_RECALL.bl","-0.0174602641217856","0.00588692040040738","-0.0117759662332392","0.193000481839371"
"363","model 17 vs 6","adni","_memory","ADAS_MEMORY.bl","-0.115574681490051","0.00245604491357822","-0.0912856930033826","0.0973719468220409"
"364","model 17 vs 6","adni","_memory","MOCA_MEMORY.bl","0.0448257869469273","0.116832211405402","0.0229808595020918","0.581125451745851"
"365","model 17 vs 6","adni","_memory","CDMEMORY.bl","-0.00572101020623556","0.0121098628212021","-0.00452894513900762","0.168764850101689"
"366","model 17 vs 6","adni","_memory","COMBINED PVALUES","5","1.35108902104827e-06","5","0.0368773932200988"
"367","model 17 vs 6","adni","_language","EcogSPLang.bl","-0.00697759984260686","0.132399229417585","-0.0154441617957293","0.0220798247737437"
"368","model 17 vs 6","adni","_language","MMSE_LANGUAGE.bl","-0.00834024271237991","0.0436764401565648","0.000238404594763272","0.967882213377233"
"369","model 17 vs 6","adni","_language","ADAS_LANGUAGE.bl","-0.0115690184935322","0.145885115126158","-0.013629431825844","0.244466651597041"
"370","model 17 vs 6","adni","_language","MOCA_LANGUAGE.bl","-3.35761284894862e-06","0.999921222330446","-0.012850248250087","0.796014950039424"
"371","model 17 vs 6","adni","_language","COMBINED PVALUES","4","0.480051479997121","4","0.494700950809648"
"372","model 17 vs 6","adni","_orientation","MMSE_ORIENTATION.bl","-0.00848514700877167","0.274940876478546","-0.00700664566829305","0.542625407633932"
"373","model 17 vs 6","adni","_orientation","ADAS_ORIENTATION.bl","-0.0082250483076118","0.261356123147439","-0.00507331735080851","0.637449508429451"
"374","model 17 vs 6","adni","_orientation","MOCA_ORIENTATION.bl","0.00406231764600356","0.489995640115389","-0.00220542292421614","0.796421465248115"
"375","model 17 vs 6","adni","_orientation","CDORIENT.bl","-0.00519642847093447","0.0218861604588258","-0.00676268646046199","0.0391322167435359"
"376","model 17 vs 6","adni","_orientation","COMBINED PVALUES","4","0.0505831078126698","4","0.406475913915344"
"377","model 17 vs 6","adni","_visuospatial","EcogSPVisspat.bl","-0.0103298965056836","0.0151347768037287","-0.0168214419512985","0.0052422900293375"
"378","model 17 vs 6","adni","_visuospatial","ADAS_VISUOSPATIAL.bl","-0.00289782452936008","0.481590836514308","-0.00184958158098649","0.756569958382398"
"379","model 17 vs 6","adni","_visuospatial","MOCA_VISUOSPATIAL.bl","0.0173316890335295","0.0176471390271443","0.0147996376301281","0.16443226159366"
"380","model 17 vs 6","adni","_visuospatial","COMBINED PVALUES","3","0.00633684480869047","3","0.0505054280138442"
"381","model 17 vs 6","adni","_execfunc","EcogSPEF.bl","-0.00881917056998075","0.0604606040169581","-0.0153427784101707","0.0232122720217369"
"382","model 17 vs 6","adni","_execfunc","MMSE_ATTCALC.bl","-0.00663430223472536","0.311419580367458","-0.0130169980012332","0.175635631288542"
"383","model 17 vs 6","adni","_execfunc","MOCA_EF.bl","0.0146181599085536","0.383307493213552","9.35494481633168e-05","0.996974900645244"
"384","model 17 vs 6","adni","_execfunc","CDJUDGE.bl","-0.00374484818856896","0.0906594319987958","-0.00586188951440713","0.0675831569045388"
"385","model 17 vs 6","adni","_execfunc","COMBINED PVALUES","4","0.0330216316731982","4","0.201489375389813"
"386","model 17 vs 6","epad","","mmse_total.bl","0.0232029814035377","0.00279700243921954","0.0163207779448748","0.12545506411245"
"387","model 17 vs 6","epad","","cdr_sum_of_box.bl","-0.00601662051570428","0.0555749152832362","-0.00557134622932067","0.197490792904615"
"388","model 17 vs 6","epad","","rbans_total_scale.bl","0.100167313421107","0.121202168429287","0.127575287097499","0.148247858161069"
"389","model 17 vs 6","epad","","flanker_score.bl","0.0100870266759252","0.0219440558609799","0.00679418322902927","0.215681581688098"
"390","model 17 vs 6","epad","","dotcount_total.bl","0.025199860066441","0.308182655224457","0.0160139289747738","0.629412945053823"
"391","model 17 vs 6","epad","","fav_delay_total_correct.bl","0.0577978244513541","0.0869155853857194","0.0372531533306622","0.411640986745339"
"392","model 17 vs 6","epad","","fav_learn_r2_correct.bl","0.0291581542074584","0.0218316547191305","0.0235932588704569","0.165855306449308"
"393","model 17 vs 6","epad","","fav_learn_r1_correct.bl","0.00555182318425801","0.600642453552614","-0.0066160475916573","0.639773986545553"
"394","model 17 vs 6","epad","","fav_rec_total_correct.bl","-0.000371382078436725","0.963861919836642","-0.00703948364126099","0.523819164384678"
"395","model 17 vs 6","epad","","gds_total.bl","-0.0248564776654127","0.234309747572461","-0.0477792264471441","0.0943041560033616"
"396","model 17 vs 6","epad","","ptau_result.bl","-0.0462553805338679","0.311255070726867","-0.120730751510666","0.0480754901973411"
"397","model 17 vs 6","epad","","ttau_result.bl","-0.436802366496078","0.304246766990731","-1.10256530917596","0.0547555592090175"
"398","model 17 vs 6","epad","","abeta_1_42_result.bl","5.55658560857078","0.0058744272264921","3.89358137819586","0.159943713332125"
"399","model 17 vs 6","epad","","st_trial_total.bl","0.0422135783129166","0.0281291384678579","0.0213091514404649","0.422383697682776"
"400","model 17 vs 6","epad","","fms_med_total.bl","0.00271812562679318","0.863394451065861","-0.0188654077629252","0.384006629062411"
"401","model 17 vs 6","epad","","COMBINED PVALUES","13","0.000260249492300755","13","0.00646948428718787"
"402","model 17 vs 6","epad","_memory","rbans_delayed_memory_index.bl","0.135228197755931","0.0619050413350584","0.0932577118241998","0.34876184231294"
"403","model 17 vs 6","epad","_memory","rbans_immediate_memory_index.bl","0.0342329833967706","0.604772130575758","0.0425325370436723","0.640313218875931"
"404","model 17 vs 6","epad","_memory","mmse_recall_total.bl","0.0111635296636993","0.000825753471244531","0.00940040756321891","0.0400063273629926"
"405","model 17 vs 6","epad","_memory","cdr_memory.bl","-0.00154820966807822","0.165313659950184","-0.00159628644617142","0.299779269311134"
"406","model 17 vs 6","epad","_memory","COMBINED PVALUES","4","0.0035048731762249","4","0.124556051616051"
"407","model 17 vs 6","epad","_language","rbans_language_index.bl","0.0133491550635495","0.781655196574784","0.074212780591451","0.25999509232083"
"408","model 17 vs 6","epad","_language","mmse_naming_total.bl","0.000195715999199476","0.550166854168307","0.000311856505667166","0.503223431753721"
"409","model 17 vs 6","epad","_language","COMBINED PVALUES","2","0.738633590332835","2","0.326639671984616"
"410","model 17 vs 6","epad","_orientation","mmse_orientation_total.bl","-0.00140818231486256","0.615625607375425","-0.00147303842098054","0.700337028132138"
"411","model 17 vs 6","epad","_orientation","cdr_orientation.bl","-0.00138273554405624","0.0562252755153998","-0.00034789502023366","0.723844469903493"
"412","model 17 vs 6","epad","_orientation","COMBINED PVALUES","2","0.180233776493977","2","0.785739990462395"
"413","model 17 vs 6","epad","_visuospatial","flanker_score.bl","0.0100870266759252","0.0219440558609799","0.00679418322902927","0.215681581688098"
"414","model 17 vs 6","epad","_visuospatial","fms_med_total.bl","0.00271812562679318","0.863394451065861","-0.0188654077629252","0.384006629062411"
"415","model 17 vs 6","epad","_visuospatial","st_trial_total.bl","0.0422135783129166","0.0281291384678579","0.0213091514404649","0.422383697682776"
"416","model 17 vs 6","epad","_visuospatial","rbans_visuo_constructional_index.bl","0.196759405414022","0.00691510310023247","0.277722857748363","0.00496615870146097"
"417","model 17 vs 6","epad","_visuospatial","COMBINED PVALUES","4","0.00408374174683297","4","0.0269334203274756"
"418","model 17 vs 6","epad","_execfunc","mmse_calc_total.bl","0.0110046167641436","0.00523308321445222","0.00802091588303109","0.140663878626674"
"419","model 17 vs 6","epad","_execfunc","cdr_judgement.bl","-0.00275956848607609","0.00391734362591965","-0.00278510094541947","0.0350774138135271"
"420","model 17 vs 6","epad","_execfunc","COMBINED PVALUES","2","0.000111909369508427","2","0.020560792988711"
"421","model 17 vs 7","adni","","MMSE.bl","0.0408725233198821","0.00624877603385674","0.0462161535452922","0.0361554380372707"
"422","model 17 vs 7","adni","","CDRSB.bl","-0.0209978935416517","0.0265809546168019","-0.0380217477671055","0.00568948430029987"
"423","model 17 vs 7","adni","","EcogSPTotal.bl","-0.010675549307166","0.0125585648821213","-0.0138679904282216","0.0253929329363161"
"424","model 17 vs 7","adni","","ADAS13.bl","-0.120114120713862","0.0229685620114063","-0.127585675284961","0.101172472041917"
"425","model 17 vs 7","adni","","MOCA.bl","0.0377300144021861","0.132473559002931","0.0486877211754502","0.188550752749143"
"426","model 17 vs 7","adni","","GDTOTAL.bl","0.0108180017716828","0.23816285308444","0.0115929904280254","0.38648205952477"
"427","model 17 vs 7","adni","","PTAU.bl","-0.241936158244311","0.0103230363148615","-0.217503853561885","0.11940699667581"
"428","model 17 vs 7","adni","","TAU.bl","-2.22971031860846","0.0103019439902278","-2.1616722369078","0.0929463886790147"
"429","model 17 vs 7","adni","","ABETA.bl","3.47138363249574","0.268246847672467","1.02391391565972","0.821710874903379"
